index,target
20615.0,3
14422.0,2
881.0,
14736.0,12
575.0,0 23 28 43
20523.0,0 2
23404.0,2
9355.0,27
24540.0,12
10714.0,
26015.0,27
13301.0,
25593.0,
11061.0,
2296.0,20
386.0,0
337.0,2
5964.0,27
4539.0,0
12425.0,
14301.0,
4300.0,
6979.0,
23385.0,0 1 3 8 35
22091.0,
26725.0,0
16787.0,1 2 4
17737.0,2 12 15 27
18926.0,3
27004.0,26 27
26131.0,30
26786.0,
12698.0,
21764.0,
21705.0,
6303.0,
15599.0,19
2370.0,0 35
26435.0,11 27
23609.0,2
16714.0,
214.0,
24021.0,2 3
13108.0,2
21534.0,
23822.0,0 2
807.0,2 12
24689.0,28
20654.0,28
21612.0,12
24474.0,20
4326.0,16 28 31 33
20880.0,0 12 28
17779.0,19
21855.0,28
20892.0,
25666.0,
21475.0,8 13 23 31
19281.0,
20935.0,28
2704.0,20
18186.0,0 27 28
5563.0,27
21091.0,27 30
6137.0,12
18287.0,0 3 12 28 29 36
13281.0,39
26571.0,
10398.0,
23028.0,0 30
14804.0,0
11044.0,27
16068.0,0 20
25331.0,
26818.0,
26603.0,19
19646.0,
20601.0,0 2
20680.0,28 29
15015.0,12 13 27
23610.0,2
25699.0,0
22185.0,0 12 28
23644.0,
24973.0,12
543.0,8 20
13777.0,6
10870.0,0 16
9459.0,
14120.0,12
22544.0,0
23787.0,0 1 8 16 31 33 35 38 47
15245.0,
24262.0,2
465.0,0 12
2588.0,12 28
11944.0,
16294.0,1
18501.0,1
21324.0,12 36
21017.0,
21057.0,0 12
25003.0,23
2813.0,3
22780.0,
26660.0,0 36
25897.0,0 12
21364.0,0
22447.0,10
2706.0,16 28
25492.0,8 12
23771.0,
18511.0,8 13 23 31
4436.0,0 14 20 21
2720.0,2 23 30
14686.0,27 28
19904.0,0 2 8 10
18618.0,30
15224.0,
18107.0,3
21823.0,
26224.0,7 11 15 18 27 30
23234.0,0
5724.0,
26178.0,
22769.0,12 30
19848.0,0 1
13751.0,27
26602.0,
2024.0,
20895.0,1 16 30
21728.0,11 27
2488.0,20
11363.0,12
8104.0,12 27
26059.0,27
14777.0,
5594.0,1
13235.0,2 3
21843.0,
19575.0,0
20511.0,0
1770.0,3
26339.0,2 40
22477.0,
2599.0,36
21773.0,11
20725.0,1 2 8 36
23179.0,30
22674.0,1
25854.0,19
6676.0,3 10
24945.0,3 12
26206.0,15 27
22352.0,2
2195.0,2
25536.0,2 27
9476.0,12
18653.0,2
9920.0,12 30
23755.0,3
12197.0,
22536.0,
26359.0,3 27
8592.0,12 27 30 36
25334.0,12
1622.0,1
24673.0,12
7786.0,
691.0,6 41
21050.0,20
23433.0,0 2
23548.0,
16464.0,21
14973.0,1
26372.0,14 15 27 31 40
23159.0,0
1575.0,
5523.0,
25150.0,
25973.0,27
25190.0,
6719.0,0 2 28
20961.0,19
20896.0,12
1271.0,8
27.0,2
23870.0,
2854.0,0
1707.0,12
21829.0,
325.0,
12696.0,12
26562.0,20 28
13167.0,0
20780.0,
21910.0,12 28 43
8075.0,0
25289.0,8
5528.0,16
23288.0,20
24543.0,
22888.0,36 40
185.0,1
6679.0,18
20742.0,
22095.0,
25405.0,12
13.0,27
6431.0,0
22409.0,
23848.0,2
7993.0,2
24577.0,27
10863.0,
1108.0,27
24912.0,19
8242.0,0 16
6908.0,
22859.0,
4267.0,
25584.0,12 27
21597.0,12 28
25399.0,5 30 32 48
12133.0,27
21857.0,0 27
3422.0,
23145.0,2 30
22927.0,0
14136.0,
26906.0,
478.0,8 12 28
19161.0,0 27 30
23656.0,0
21261.0,28 29
359.0,
22002.0,
12349.0,3
20532.0,2
24390.0,27
21162.0,27
24988.0,2 12 36
21896.0,
13062.0,30
3140.0,0
21402.0,1 27 40
18814.0,
24660.0,12
23817.0,2
16414.0,28
224.0,12 30
20864.0,12
21041.0,1 12
355.0,20
24190.0,2 3 4
19560.0,1
4960.0,8 13 23 31
26031.0,12
23705.0,4 19 29 37
21691.0,19
3859.0,1
358.0,
26556.0,
20914.0,8 10
10461.0,28
19323.0,1 5 30
20661.0,1
26194.0,
10893.0,3 13 14 16 30 31 33 37
2390.0,19
25586.0,
22331.0,0 1
3151.0,0 2
20526.0,2 3
16478.0,
22449.0,10
2802.0,35
24039.0,2
23983.0,0 16
5380.0,11
2320.0,27 30
11565.0,1
14508.0,22
3994.0,0
21194.0,12
18412.0,
3146.0,0 2
402.0,4
13761.0,19
24512.0,
67.0,12
10924.0,21
15309.0,0
11099.0,
25223.0,28
5536.0,30
837.0,
21377.0,
6919.0,2 3
19129.0,8
26353.0,27
4395.0,42 43
15643.0,
25401.0,
11244.0,
2356.0,12
21336.0,18
21727.0,
16305.0,20 36
26007.0,30
9749.0,
12111.0,14 27
19414.0,18
21714.0,
7305.0,30
24130.0,8
24705.0,
13742.0,12
6564.0,0 36
22414.0,
22401.0,
15589.0,
14452.0,
15405.0,
17039.0,12
14868.0,0 28
16114.0,12
12999.0,0
12261.0,19
16771.0,16
13735.0,28
3847.0,
2777.0,12
5303.0,0 2
10077.0,0 28 36
1783.0,
16348.0,18
4558.0,0 2
6497.0,18
3045.0,0
1488.0,12
20871.0,12 28 36 43
13985.0,30
12318.0,28
20859.0,
22632.0,
3059.0,12
24362.0,19
21707.0,35
10104.0,12 28
7880.0,30
18442.0,16
25620.0,40
11541.0,0
7757.0,1
1.0,
9514.0,2
26994.0,16 33
24709.0,
21747.0,21
4535.0,0 17
10075.0,3
21652.0,27 30
20767.0,0 8
15655.0,
25606.0,19
26207.0,
375.0,0 2
11286.0,21
1999.0,
2323.0,2
2934.0,21 27
225.0,22 23
21080.0,3
4860.0,10
25982.0,21
684.0,19
9490.0,
561.0,27
24208.0,16 33
11729.0,27
17155.0,5 16
25466.0,12
23875.0,0
15307.0,
26414.0,27
8608.0,30
22308.0,2
1717.0,0
2922.0,0
18980.0,28
7573.0,12
21875.0,8 9 10
24161.0,2
8658.0,3
21615.0,
20905.0,
6761.0,18
645.0,30
15561.0,0 36
25701.0,
22975.0,0
22275.0,0
22492.0,0 16
22190.0,
20972.0,28 43
9518.0,0
25967.0,8 13 23 31
9656.0,30
9453.0,28
2372.0,
17559.0,28
22939.0,16
8522.0,36
15381.0,19
2046.0,1 8 43
253.0,18
5581.0,12
22381.0,0
6352.0,2
24427.0,18
24830.0,1
25969.0,0 27
2992.0,2 3
26026.0,27
21366.0,3 28
20038.0,2
21937.0,0 28 36
22389.0,
9909.0,4 5
26600.0,12
13075.0,2 3
4854.0,19 38
2343.0,3
25883.0,
21008.0,12 28
4777.0,
14853.0,3 11 27 43
630.0,
22502.0,1 8
20468.0,11
22588.0,
25898.0,19 21
24599.0,
4023.0,2
26403.0,27
10296.0,0 12
25044.0,19
137.0,20
9621.0,
22934.0,
20748.0,28
24607.0,19 20
19627.0,3 21
24900.0,8
23947.0,1
18056.0,2
20334.0,30
7605.0,27 28
815.0,11 27
14021.0,12
11818.0,0
24723.0,20
15826.0,1
21832.0,
24986.0,
6704.0,28
1455.0,19
972.0,12 20
16842.0,
26247.0,13 27 43
22063.0,18
8174.0,0
23919.0,1
24855.0,0
1354.0,1
16216.0,27 37
17745.0,0 2
20473.0,0
2366.0,20
25521.0,12
7835.0,
24359.0,
23091.0,19
14489.0,1 4 19
25961.0,18
10993.0,0 12 28
260.0,
20721.0,3
10650.0,0 30
8373.0,28
4338.0,3
10574.0,19 20
25624.0,27
14260.0,11 15
5294.0,2 3
10228.0,
5327.0,
3111.0,2
20835.0,2 28 48
12218.0,
18508.0,1 3 9 13 31 32 34 37
23081.0,0
26069.0,27
8958.0,
23696.0,0
23125.0,
20977.0,28
17881.0,30
14678.0,
20536.0,
16448.0,16
23112.0,
23903.0,
10844.0,
1577.0,8 12
14079.0,
4797.0,
25514.0,12
14993.0,8
4490.0,2
1469.0,1
18946.0,
25860.0,19
13993.0,
24610.0,12
22350.0,2
40.0,0
24032.0,
9620.0,2
23588.0,
2950.0,12
22290.0,0 5
25249.0,26
6290.0,1 2 3
26286.0,0 14 27
2665.0,19
21066.0,
23739.0,
12324.0,
21563.0,
21225.0,12
21693.0,27
23826.0,3
22471.0,
12173.0,8 13 23 31
14245.0,28
23854.0,2
103.0,20
8235.0,18
6329.0,
21424.0,19
269.0,
6522.0,35
14801.0,18
23388.0,0 1 2
24009.0,
27008.0,18
10020.0,19
4995.0,
19743.0,1
11550.0,
24969.0,11
16719.0,
17963.0,
22902.0,2 3
6664.0,0 30
22086.0,
5883.0,19
202.0,0 27
1842.0,0
553.0,1 30
5571.0,12
21047.0,12 28
17565.0,0 3 4 7
6616.0,
4199.0,1
26523.0,
23129.0,1
22515.0,12 23
26721.0,8
16688.0,
12362.0,
25264.0,1 9 12
18238.0,18
20701.0,1 36
22092.0,19
5980.0,2
7246.0,2
147.0,12 28
24763.0,
5007.0,2 27
10773.0,30
24650.0,12
21758.0,27
11864.0,
22359.0,0
23568.0,2 4
4260.0,
22030.0,
21192.0,0
3983.0,
24742.0,20
21129.0,12
11769.0,0
26640.0,18
26065.0,
6446.0,20
24693.0,19
20454.0,2
15606.0,12 30
10216.0,19
2747.0,0
21600.0,9 19
25954.0,11
24735.0,
11761.0,
4319.0,30
23261.0,0
25598.0,27 28
6039.0,0
12382.0,2
3290.0,0 4 35
2289.0,28
25200.0,
26278.0,
23135.0,0
2712.0,15
22816.0,
21824.0,0 16
22574.0,2 4 27
502.0,
22196.0,
5667.0,
16328.0,
22179.0,
20556.0,0
23689.0,2 3
23185.0,
970.0,0 3 30
1861.0,
25838.0,
15413.0,
25836.0,2
25041.0,18
21478.0,8 13 23 31
20493.0,
6618.0,1 2 3 27 31
24630.0,2
22388.0,1
25737.0,27 30
22567.0,2
22667.0,
14965.0,3
16355.0,12
22158.0,1 42
17276.0,12
25913.0,
26550.0,8 13 23 31
21820.0,28
21634.0,
22642.0,27
3628.0,11 15 19 21 29
696.0,19
15679.0,
26205.0,16 40
23853.0,0
23963.0,2 3
23904.0,
26843.0,
8.0,0 2 3
20781.0,2
17080.0,0
23953.0,3
22711.0,
14376.0,1 8 10
21851.0,
6990.0,12 36
22340.0,
16969.0,28 36
13629.0,0 2
20951.0,
50.0,2
23214.0,0
24654.0,28
14220.0,1 2 3 16
3010.0,0 10 12 27
23531.0,0
19090.0,8 12
26135.0,0
16689.0,0 1
13981.0,
9455.0,
10594.0,10
7217.0,0
4136.0,
14057.0,8
6999.0,13 26 27 28 31 39
14859.0,36
3330.0,19
15563.0,12 28
22010.0,18
7876.0,12
5803.0,0 1
22070.0,0 28
21079.0,0 37
22830.0,
25953.0,12 27
18396.0,28
10611.0,30
22120.0,19
25885.0,12
15066.0,
21463.0,
19630.0,
17686.0,
26971.0,30
4461.0,3 16
20429.0,1
23718.0,2
23334.0,5 19 39
23282.0,2
16685.0,0 12 28
15670.0,
26183.0,
26450.0,
22686.0,19
247.0,
26432.0,27
25143.0,30
8591.0,0
23925.0,4
25488.0,12
20918.0,2
26894.0,30
25832.0,27
9408.0,
25368.0,8
11034.0,0
24566.0,10
21060.0,0 2
19656.0,
24584.0,18
22499.0,0
25462.0,0 12 28 36
21974.0,18
25176.0,19
1546.0,
24361.0,19
13519.0,1
16833.0,
21361.0,
23565.0,2 3
11202.0,28
17829.0,3 15 27 40
7069.0,27
21434.0,3
5419.0,16 33
26348.0,27 40
16528.0,27 30
8702.0,0
16298.0,3 27
2242.0,0
23076.0,0
20187.0,2 4 12 19
26913.0,11
854.0,0 12
783.0,
8085.0,
6550.0,2 4 13 16
3716.0,0
23598.0,2 16
26814.0,3
3871.0,1
3689.0,12 28
514.0,2
20651.0,28
22901.0,0 36
4945.0,
8077.0,1 30
8181.0,12
24602.0,19
243.0,12
25755.0,
26923.0,
4935.0,
26691.0,12
7152.0,0
20303.0,12
20186.0,
21281.0,28
26719.0,2 4
22177.0,
26771.0,
18572.0,2 4
16197.0,0
25402.0,19
7424.0,
24690.0,12
24522.0,19
22197.0,
1731.0,8
12963.0,30
12655.0,
10889.0,12
7824.0,23 28
21243.0,12 28
13731.0,27 31 40
22227.0,3 28
25944.0,
11441.0,
1077.0,1
17614.0,19
23396.0,27 40
5295.0,3 4
16018.0,12 18
12911.0,
4444.0,27
25328.0,
8937.0,1
21425.0,
20046.0,0
19167.0,8 12
1768.0,
6243.0,8
24280.0,0 2 3 5 8 9 12 14 15 16 17 20 27 28 29 30 31 32 33 34 36 37 38 40 46 47 49
20659.0,18
4804.0,
21704.0,20
10818.0,1 2
18760.0,0 12 36
4334.0,30
12325.0,28
191.0,8 13 23 31
14716.0,
14599.0,28
15565.0,0
3976.0,28
26277.0,11
324.0,15
15919.0,12
23767.0,0 4
15008.0,10
17180.0,
4318.0,30
23991.0,0
27032.0,18
22511.0,12 28
6152.0,0
20739.0,0
624.0,19
6903.0,2
21603.0,27
24317.0,1
3115.0,0 2 10
11657.0,12 23 27 36
18942.0,8 13 23 31
8604.0,
7815.0,1
23343.0,
22098.0,19
8325.0,
8237.0,19
7727.0,1 8 12
26925.0,
7477.0,0 27
20639.0,2
21471.0,
6940.0,
22027.0,18
266.0,
27014.0,18
1352.0,
22684.0,27
1376.0,11 27
25083.0,21
8201.0,
13784.0,
20386.0,0 30
8539.0,11
8188.0,27
21064.0,
24822.0,2
25426.0,8 10
24326.0,3
21900.0,12 28
1865.0,0 1 2
2202.0,0 12 19
26860.0,0 16 30 38
13640.0,8 12 43
6120.0,
18065.0,
25685.0,27
16643.0,
26533.0,27
20471.0,18
19133.0,3
9509.0,
25308.0,12
26842.0,16 30 33
319.0,12
11573.0,18
17566.0,
13675.0,
9694.0,18
22660.0,
597.0,2 12 27
3342.0,
136.0,20
24544.0,
24601.0,0 27 30
12890.0,4
23218.0,0 1
21171.0,2 3 16 27
15464.0,
22868.0,2 3
21351.0,27 28
25708.0,
21578.0,1
11511.0,22 23 28
25290.0,12 36
23532.0,1 30
19844.0,20
24356.0,1
9619.0,12 14 27 29 36
20485.0,8
5051.0,12 27
23157.0,
17990.0,12 28
20446.0,3
25821.0,
15157.0,12
93.0,
10687.0,16
6700.0,
22490.0,0
26022.0,27
25819.0,
11548.0,36
17536.0,18
457.0,16 30
8183.0,
26518.0,0 27
23544.0,0 2 4
21164.0,12 27 28
7581.0,
24075.0,1
24765.0,1 23 27
17339.0,2
15466.0,2 3
24711.0,12
5747.0,21
23471.0,0
3118.0,12 27
1380.0,2 3 28 29
5289.0,0
2764.0,0 2 30
26452.0,3 27
26982.0,26
285.0,
23052.0,0 30
2839.0,0 30
19251.0,0 12
13436.0,
23938.0,
14552.0,12
13549.0,2 3
23141.0,28
16081.0,0
2394.0,0
15650.0,
19037.0,
4125.0,18
21901.0,19
24082.0,0
24477.0,18
15054.0,12
17362.0,0 12
21356.0,
7290.0,2
1844.0,27
24589.0,8 13 23 31
18594.0,
22405.0,1
16357.0,12
16539.0,
24861.0,20
15587.0,18
258.0,0 8
12916.0,12 27
23055.0,0
23323.0,
12771.0,0 30
7491.0,12
23563.0,1
19325.0,30
664.0,18
22298.0,2
26653.0,12 36
25381.0,19
18361.0,12 23
26558.0,8 13 23 31
18689.0,0 30
3031.0,
20452.0,0 1 2 18 34 35
18279.0,3
9218.0,
1499.0,0 4
23137.0,35
7127.0,20
20950.0,0
25121.0,2 4 47
25270.0,2
26401.0,
25816.0,27
5331.0,27
22241.0,1
21699.0,
23448.0,0
2493.0,28
23650.0,0
11307.0,21
1450.0,
23514.0,1
17673.0,
23403.0,2
5366.0,16 27
14533.0,30
24891.0,1 12 27
5532.0,27
24982.0,2 26
21359.0,2
22724.0,0
26516.0,18
20592.0,0 2
15895.0,2
26140.0,
23484.0,28
26839.0,12 27
291.0,
22141.0,
1883.0,3
20960.0,3
17747.0,
634.0,2 30
9100.0,13 19
26784.0,
26882.0,
1307.0,1
12301.0,
10586.0,12
26544.0,2
4272.0,27
21477.0,30
303.0,2
21399.0,
24149.0,2
20434.0,
25859.0,1
20549.0,0 1 2
12865.0,12
26075.0,1 27
24442.0,48
2317.0,12
3047.0,
344.0,2
7269.0,
26251.0,27
20409.0,2 3
21726.0,1 19
23874.0,
5686.0,11
25765.0,
24145.0,0
23220.0,2
23796.0,0
1158.0,2
14829.0,8 12
9299.0,0 2 4 30
10010.0,28
20054.0,12 23
9686.0,2 30
23581.0,2
7267.0,18
23573.0,0 16
22061.0,28
3063.0,
23630.0,2
23187.0,14 30
17796.0,20
11563.0,12
3441.0,0
22198.0,12 28
26230.0,
23195.0,16 27
22693.0,
21317.0,28
14865.0,
5595.0,8
6188.0,2
25650.0,27
23911.0,2 3 23 27
6507.0,1 3 12 20 28
3834.0,12
19434.0,2 36
2288.0,8 13 23 31
6037.0,10 12
23479.0,
20943.0,0 12
23264.0,0 30
11296.0,
2790.0,28
22349.0,0 20
13275.0,0 8
25098.0,2 36
21328.0,12 27
10448.0,
18071.0,8
21457.0,12
24214.0,
12260.0,
23342.0,0
24554.0,15 18 27
22433.0,2
21774.0,
22907.0,
24819.0,0
24285.0,0
18403.0,1 27
16629.0,2 4 35
11549.0,0 30
26289.0,27
22893.0,0 38
17126.0,19
23275.0,2 4 14
21506.0,3
22041.0,27
9773.0,8 13 23 31
21311.0,8 13 23 31
25199.0,3 22
24369.0,19
24408.0,0 2
7982.0,19
22578.0,
24551.0,12
384.0,
13989.0,12
6416.0,3
7682.0,
1451.0,0
26042.0,15
25349.0,2 8 12 28
5313.0,18
17988.0,4
22299.0,0 29
18331.0,3 4 5
12058.0,0
8602.0,12
1430.0,2
14520.0,
20316.0,
5924.0,
21572.0,2
5795.0,0 1
3195.0,
6688.0,
12515.0,0 2
25834.0,2
26259.0,11 27
14110.0,12
8527.0,
22594.0,1
23946.0,1
16475.0,
7901.0,1 28
7545.0,
8858.0,16
15385.0,16 30 33
23439.0,0
21996.0,18
23617.0,0 2
429.0,12 16
24998.0,12
8047.0,16
20566.0,3
10786.0,21
24464.0,45
21077.0,12
20816.0,1 12
16174.0,1
26025.0,11 40
24899.0,18
5278.0,14
19393.0,
20430.0,8
26890.0,
26363.0,1 15 27
19680.0,
9553.0,19
20983.0,2 30
25772.0,3
18173.0,
23620.0,2 3
3959.0,2
11800.0,23 28
18441.0,13 24
26606.0,0 16 27 37
23427.0,0
21450.0,18 20
162.0,8
26407.0,27
8569.0,8 13 23 31
1904.0,29
14096.0,0 27
26862.0,0 35
25882.0,19
22524.0,2
20370.0,
511.0,3
20952.0,
22842.0,2
20627.0,2
21841.0,0
26705.0,0 3
25206.0,12 28
18930.0,12 27 28
21012.0,
446.0,
15798.0,
20563.0,27
22790.0,
11019.0,
21979.0,28
26449.0,12 36
220.0,19
21836.0,2 12
9480.0,16 38
1272.0,
14216.0,1
22370.0,1 2
22051.0,28
9356.0,3 28
20854.0,27 28
19472.0,28
3775.0,0 12 28
3434.0,
20520.0,0
14510.0,18
655.0,12
7899.0,27
505.0,12 28
6437.0,28
25389.0,12
395.0,
3779.0,
24867.0,1
5043.0,0 12
25939.0,12 27
2995.0,28
9167.0,3
7677.0,
12837.0,
20959.0,12
23339.0,0
17059.0,0 28 36
20997.0,
18820.0,
19952.0,0 1 2 36
27036.0,5
15063.0,
12685.0,
21605.0,28
20645.0,27
3583.0,0 1
3836.0,16
1722.0,0
5225.0,
12617.0,27
22880.0,2
20647.0,18
19514.0,
25435.0,12
23763.0,1
14791.0,12
23819.0,0 35
24713.0,
7320.0,
15081.0,12 16 27 28 30 43
5188.0,
17107.0,2 4
20744.0,
5598.0,0 16 21 27 48 49
3497.0,12
3117.0,2
979.0,8 30
22691.0,
6353.0,
4504.0,26
5948.0,12
25361.0,
17676.0,12
25005.0,
2851.0,16 30
12037.0,1 30
19397.0,8 10 35
8942.0,2
15316.0,0 1
23773.0,21
29.0,27
21156.0,0 12 28
21305.0,12 28
21804.0,
23383.0,3 35
16244.0,4
20160.0,20
2960.0,
22726.0,2 3
6635.0,
1573.0,0
19390.0,4
9838.0,2
23094.0,
24526.0,3
23664.0,2
16.0,
18458.0,19
25564.0,8 13 23 31
19721.0,28
20559.0,
23635.0,
13612.0,27
27007.0,19
23723.0,16
20025.0,11
604.0,19
26078.0,
19916.0,
10254.0,1 28
15556.0,11
25286.0,8 12 43
8398.0,
26967.0,0
9477.0,8 10
21320.0,12
19993.0,8
22238.0,19
20803.0,
24963.0,12
26304.0,30
638.0,13 27
11073.0,0
25769.0,
26626.0,
25738.0,0 21
23574.0,0
19965.0,
15058.0,27
20577.0,16
21675.0,28
24553.0,12
14769.0,
23579.0,
4551.0,
24360.0,
18228.0,19
20235.0,
20879.0,47
18785.0,0 27 30
704.0,4 30
25215.0,23 28
20363.0,
10209.0,0 2
23648.0,2
5100.0,0
7797.0,4
26349.0,10 15 18 27 29
26591.0,0
23008.0,3
24769.0,1 10
360.0,
184.0,1
13058.0,0
26082.0,27 28
23453.0,0
24268.0,2
22915.0,
23025.0,0
19815.0,27
26087.0,11
19934.0,0
21151.0,
25909.0,0 2 12
25548.0,1 3
1832.0,0
22273.0,16 33
22620.0,0 2
6541.0,
16273.0,2
13517.0,18 20
4179.0,18
18620.0,18
20731.0,28
1633.0,27 30
17285.0,2
26852.0,3
14198.0,27 40
26302.0,27 40
4767.0,
25366.0,12
3783.0,19
18899.0,
11227.0,
26610.0,3
26942.0,0 30
7869.0,12
19485.0,0
7619.0,
7721.0,28
10366.0,
648.0,0 18
18690.0,12
14592.0,30
19486.0,
24191.0,
22806.0,16
7022.0,3
942.0,
20707.0,16 33
24976.0,12
19997.0,0 1 27
27020.0,
25365.0,18
6614.0,
2315.0,
23836.0,3
23238.0,3
22279.0,20
21920.0,
19975.0,30
24469.0,0 28
16287.0,
25443.0,8 13 23 31
20423.0,
20567.0,1 2 3 4 6 7 8 9 10 11 12 13 18 19 20 22 23 25 27 28 30 32 34 35 36 37 39 41 42 43 46 47 49
11702.0,14
23290.0,2
22325.0,
22937.0,0
22182.0,47
19310.0,2
16987.0,2
26246.0,
5631.0,0 2
20772.0,3
22427.0,
835.0,28
21120.0,
24954.0,20
21706.0,28
11077.0,2
14255.0,
26584.0,
26828.0,0 28 30
14981.0,0 1
23278.0,2
21416.0,
25515.0,
4337.0,0 2 4
11145.0,16 17 27
190.0,2 3 12 15
7551.0,
23490.0,3
22478.0,2 3
615.0,2
1312.0,28
26587.0,20
7793.0,
23657.0,
6680.0,18
13377.0,1 2
9511.0,8 13 23 31
2340.0,0
20009.0,20
22407.0,3 8
22076.0,
15331.0,3
22604.0,
308.0,12
8012.0,2
12099.0,0
24636.0,12
11874.0,
8689.0,35
26384.0,11
25698.0,
24315.0,2
26268.0,27
5350.0,27
8150.0,12 28
22215.0,1
19207.0,12
14430.0,19
12023.0,19
13969.0,11
1164.0,1 27 28 36
23747.0,0
24460.0,2 10 48
19015.0,
22326.0,0
26214.0,
1028.0,
3143.0,
7123.0,28
18012.0,
3892.0,14 27 30
25255.0,12
26162.0,27
99.0,
4677.0,
14723.0,16
499.0,2
25076.0,19
6190.0,0 16
24374.0,
23152.0,
8911.0,19
19568.0,0 30
20828.0,
23790.0,7 13 21
5067.0,0 2
21184.0,
5016.0,8 13 23 31
748.0,12
26062.0,27
6087.0,
11575.0,10 12
18655.0,12
20964.0,28
16315.0,3
21314.0,
24423.0,0
13226.0,1
13433.0,
26886.0,8 13 23 31
13719.0,2 4
9272.0,
25569.0,16 27
26553.0,26
25239.0,12
20852.0,28
16039.0,8 13 23 31
3491.0,0
11609.0,1
11647.0,
20346.0,11 30
4909.0,18
18934.0,
26385.0,27
25709.0,
26769.0,12
5545.0,16
25305.0,12
4113.0,10
23420.0,0 5
15484.0,
20910.0,12
19173.0,16 30
5031.0,12
21871.0,
13786.0,0
25077.0,12
6494.0,
15531.0,2 4
23056.0,27
23359.0,38
26274.0,16 27
22695.0,1
26880.0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 45 46 47 48 49
2656.0,
12335.0,
16434.0,
6236.0,
2783.0,28
1828.0,
555.0,0
11464.0,16
5517.0,
10712.0,19
10001.0,0 35
3352.0,12
21489.0,11 15
19726.0,27
19150.0,30
26817.0,11
23621.0,14 15 27
25207.0,
19029.0,12 28 43
1857.0,
25463.0,19
8731.0,0 27
996.0,18
26788.0,
19479.0,2
1992.0,30
23748.0,
21907.0,28
16396.0,3
12684.0,27 30
1665.0,2
7831.0,2
5499.0,1 2 21 30
3409.0,12
13139.0,
26175.0,
7673.0,0 8
23493.0,1 2 3 33
12991.0,
13197.0,
2920.0,12
24192.0,8 10
21629.0,8 13 23 31
26319.0,0 14
8061.0,18
171.0,2 27
1810.0,27
23330.0,8 13 23 31
8124.0,
5472.0,0 12
8796.0,
15532.0,
1969.0,16 39
24806.0,8
21231.0,
24412.0,18
21711.0,
15963.0,
23502.0,0 13 21 31 34 36
13194.0,12 30
8516.0,0
5776.0,
3417.0,
10429.0,12 23
15283.0,0 12
20717.0,
24695.0,5
20688.0,19
9628.0,8 13 23 31
26408.0,27
25477.0,3 8
3918.0,
25872.0,2 27
26898.0,18
12609.0,
14360.0,0 1 12 27
18969.0,1
23698.0,2
19676.0,
22046.0,28
21487.0,
5757.0,2
22672.0,2 4 19
22950.0,2
15635.0,47
21491.0,0 13
17009.0,28
25720.0,15
13470.0,2
25142.0,30
22253.0,1
4656.0,
15873.0,12
22885.0,
21272.0,0 28
15617.0,4 19 29 37
3523.0,3 37
24925.0,
6327.0,
530.0,
20221.0,8 10
